Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,4342.4,0,20:25.9,02:21.2,3.54,00:00.0,0,30.5,526,8.3,0,153,---,---,---,---,---,---,---,---,---,52.236077,0.1735645
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,2150.1,0,08:21.8,01:47.0,4.67,00:00.0,0,35,296,8.2,0,171,---,---,---,---,---,---,---,---,---,52.2207785,0.160572
1,2157.4,0,08:23.4,01:48.9,4.59,00:00.0,0,35,297,7.3,0,171,---,---,---,---,---,---,---,---,---,52.2207614,0.1604682
1,2165.3,0,08:25.5,01:49.6,4.56,00:00.0,0,35,298,7.9,0,172,---,---,---,---,---,---,---,---,---,52.220745,0.1603563
1,2172.7,0,08:26.8,01:49.4,4.57,00:00.0,0,33.5,299,7.4,0,173,---,---,---,---,---,---,---,---,---,52.2207257,0.1602519
1,2179.9,0,08:28.6,01:50.1,4.54,00:00.0,0,35,300,7.2,0,172,---,---,---,---,---,---,---,---,---,52.2207063,0.160151
1,2188.3,0,08:30.4,01:50.8,4.51,00:00.0,0,33.5,301,8.3,0,172,---,---,---,---,---,---,---,---,---,52.2206864,0.1600333
1,2196.1,0,08:32.2,01:53.1,4.42,00:00.0,0,35,302,7.9,0,173,---,---,---,---,---,---,---,---,---,52.2206661,0.1599229
1,2203.9,0,08:34.0,01:54.1,4.38,00:00.0,0,33.5,303,7.8,0,173,---,---,---,---,---,---,---,---,---,52.2206431,0.1598153
1,2210.6,0,08:35.6,01:57.0,4.27,00:00.0,0,33.5,304,6.7,0,173,---,---,---,---,---,---,---,---,---,52.220626,0.159721
1,2217.2,0,08:37.5,02:00.7,4.14,00:00.0,0,33.5,305,6.6,0,173,---,---,---,---,---,---,---,---,---,52.2206129,0.1596263
1,2225.2,0,08:39.2,01:58.7,4.21,00:00.0,0,33,306,7.9,0,174,---,---,---,---,---,---,---,---,---,52.2205949,0.1595138
1,2232.8,0,08:41.0,01:58.7,4.21,00:00.0,0,35,307,7.6,0,174,---,---,---,---,---,---,---,---,---,52.2205761,0.1594066
1,2240.3,0,08:42.8,01:58.7,4.21,00:00.0,0,32,308,7.5,0,174,---,---,---,---,---,---,---,---,---,52.2205579,0.1593004
1,2247.8,0,08:44.6,01:59.9,4.17,00:00.0,0,33.5,309,7.6,0,173,---,---,---,---,---,---,---,---,---,52.220538,0.1591941
1,2254.8,0,08:46.5,02:00.1,4.16,00:00.0,0,33.5,310,6.9,0,173,---,---,---,---,---,---,---,---,---,52.2205209,0.1590965
1,2262.9,0,08:48.2,01:57.0,4.27,00:00.0,0,32,311,8.1,0,174,---,---,---,---,---,---,---,---,---,52.220501,0.1589815
1,2270.6,0,08:50.0,01:57.3,4.26,00:00.0,0,33.5,312,7.7,0,174,---,---,---,---,---,---,---,---,---,52.2204835,0.1588727
1,2277.9,0,08:51.8,01:58.2,4.23,00:00.0,0,33.5,313,7.3,0,174,---,---,---,---,---,---,---,---,---,52.2204693,0.1587674
1,2285.5,0,08:53.6,01:59.9,4.17,00:00.0,0,33.5,314,7.6,0,173,---,---,---,---,---,---,---,---,---,52.2204555,0.1586589
1,2292.2,0,08:55.5,02:01.0,4.13,00:00.0,0,32,315,6.6,0,173,---,---,---,---,---,---,---,---,---,52.2204401,0.1585646
1,2300.9,0,08:57.4,01:59.3,4.19,00:00.0,0,33.5,316,8.8,0,174,---,---,---,---,---,---,---,---,---,52.2204212,0.15844
1,2308,0,08:59.2,02:01.9,4.1,00:00.0,0,32,317,7.1,0,173,---,---,---,---,---,---,---,---,---,52.2204082,0.1583379
1,2315,0,09:01.0,02:06.9,3.94,00:00.0,0,30.5,318,7,0,173,---,---,---,---,---,---,---,---,---,52.2203944,0.158238
1,2322.4,0,09:03.0,02:08.5,3.89,00:00.0,0,33.5,319,7.4,0,173,---,---,---,---,---,---,---,---,---,52.2203788,0.1581325
1,2329.4,0,09:04.8,02:09.1,3.87,00:00.0,0,31,320,7,0,173,---,---,---,---,---,---,---,---,---,52.2203628,0.1580338
1,2336.5,0,09:06.6,02:07.8,3.91,00:00.0,0,32,321,7.1,0,173,---,---,---,---,---,---,---,---,---,52.2203482,0.1579321
1,2343.6,0,09:08.4,02:07.2,3.93,00:00.0,0,33.5,322,7.1,0,173,---,---,---,---,---,---,---,---,---,52.2203357,0.1578303
1,2350.6,0,09:10.5,02:07.5,3.92,00:00.0,0,32,323,7,0,172,---,---,---,---,---,---,---,---,---,52.220323,0.1577296
1,2358.3,0,09:12.2,02:05.0,4,00:00.0,0,32,324,7.7,0,172,---,---,---,---,---,---,---,---,---,52.2203074,0.1576201
1,2366,0,09:14.2,02:06.2,3.96,00:00.0,0,32,325,7.8,0,172,---,---,---,---,---,---,---,---,---,52.2202938,0.1575081
1,2373,0,09:16.0,02:07.8,3.91,00:00.0,0,32,326,6.9,0,172,---,---,---,---,---,---,---,---,---,52.2202843,0.1574074
1,2380,0,09:17.8,02:08.2,3.9,00:00.0,0,32,327,7,0,172,---,---,---,---,---,---,---,---,---,52.2202727,0.1573065
1,2387,0,09:19.7,02:08.2,3.9,00:00.0,0,32,328,7,0,172,---,---,---,---,---,---,---,---,---,52.2202596,0.157206
1,2394.4,0,09:21.6,02:07.5,3.92,00:00.0,0,32,329,7.4,0,172,---,---,---,---,---,---,---,---,---,52.2202455,0.1571003
1,2401.3,0,09:23.4,02:09.8,3.85,00:00.0,0,33.5,330,6.9,0,172,---,---,---,---,---,---,---,---,---,52.2202302,0.157002
1,2408.4,0,09:25.5,02:09.5,3.86,00:00.0,0,32,331,7.1,0,172,---,---,---,---,---,---,---,---,---,52.2202145,0.1569006
1,2415.7,0,09:27.2,02:07.5,3.92,00:00.0,0,32,332,7.3,0,172,---,---,---,---,---,---,---,---,---,52.2202091,0.1567935
1,2420.9,0,09:29.0,02:18.5,3.61,00:00.0,0,32,333,5.2,0,172,---,---,---,---,---,---,---,---,---,52.2202061,0.1567181
1,2426.1,0,09:30.8,02:46.1,3.01,00:00.0,0,33.5,334,5.3,0,172,---,---,---,---,---,---,---,---,---,52.2201917,0.1566436
1,2432,0,09:32.6,02:53.0,2.89,00:00.0,0,32,335,5.9,0,171,---,---,---,---,---,---,---,---,---,52.2201775,0.1565605
1,2437.6,0,09:34.5,02:40.7,3.11,00:00.0,0,32,336,5.6,0,171,---,---,---,---,---,---,---,---,---,52.2201927,0.1564769
1,2444,0,09:36.2,02:29.7,3.34,00:00.0,0,33.5,337,6.4,0,172,---,---,---,---,---,---,---,---,---,52.2201921,0.156381
1,2452.9,0,09:38.2,02:16.2,3.67,00:00.0,0,32,338,8.9,0,171,---,---,---,---,---,---,---,---,---,52.2201599,0.1562587
1,2460.8,0,09:40.0,02:05.3,3.99,00:00.0,0,33.5,339,7.9,0,171,---,---,---,---,---,---,---,---,---,52.2201309,0.1561529
1,2468.9,0,09:41.8,02:03.1,4.06,00:00.0,0,33.5,340,8.1,0,171,---,---,---,---,---,---,---,---,---,52.2200989,0.1560461
1,2476.3,0,09:43.6,02:03.7,4.04,00:00.0,0,32,341,7.4,0,171,---,---,---,---,---,---,---,---,---,52.2200696,0.1559485
1,2484.9,0,09:45.4,02:01.6,4.11,00:00.0,0,33.5,342,8.5,0,171,---,---,---,---,---,---,---,---,---,52.2200369,0.1558357
1,2492.6,0,09:47.2,02:03.1,4.06,00:00.0,0,32,343,7.8,0,171,---,---,---,---,---,---,---,---,---,52.2200064,0.1557334
1,2500.2,0,09:49.0,02:03.4,4.05,00:00.0,0,32,344,7.6,0,171,---,---,---,---,---,---,---,---,---,52.2199787,0.155632
1,2508.5,0,09:51.0,02:01.9,4.1,00:00.0,0,33.5,345,8.3,0,171,---,---,---,---,---,---,---,---,---,52.2199475,0.155521
1,2516.3,0,09:52.8,02:02.2,4.09,00:00.0,0,32,346,7.8,0,171,---,---,---,---,---,---,---,---,---,52.219918,0.155418
1,2524,0,09:54.6,02:01.0,4.13,00:00.0,0,32,347,7.7,0,172,---,---,---,---,---,---,---,---,---,52.2198883,0.1553158
1,2531.5,0,09:56.4,02:03.1,4.06,00:00.0,0,33.5,348,7.5,0,171,---,---,---,---,---,---,---,---,---,52.219861,0.1552157
1,2539.1,0,09:58.5,02:05.3,3.99,00:00.0,0,32,349,7.7,0,171,---,---,---,---,---,---,---,---,---,52.2198315,0.1551143
1,2547.2,0,10:00.2,02:02.5,4.08,00:00.0,0,32,350,8.1,0,172,---,---,---,---,---,---,---,---,---,52.2197989,0.1550081
1,2554.5,0,10:02.0,02:04.6,4.01,00:00.0,0,32,351,7.3,0,171,---,---,---,---,---,---,---,---,---,52.219768,0.1549132
1,2562.5,0,10:04.0,02:07.2,3.93,00:00.0,0,32,352,8,0,171,---,---,---,---,---,---,---,---,---,52.2197329,0.154811
1,2569.7,0,10:05.8,02:06.2,3.96,00:00.0,0,32,353,7.2,0,171,---,---,---,---,---,---,---,---,---,52.2197018,0.1547183
1,2576.3,0,10:07.6,02:07.2,3.93,00:00.0,0,32,354,6.6,0,171,---,---,---,---,---,---,---,---,---,52.2196739,0.154633
1,2584.9,0,10:09.6,02:05.6,3.98,00:00.0,0,32,355,8.6,0,171,---,---,---,---,---,---,---,---,---,52.2196358,0.1545234
1,2592.4,0,10:11.4,02:06.5,3.95,00:00.0,0,32,356,7.4,0,171,---,---,---,---,---,---,---,---,---,52.2196006,0.1544307
1,2599.5,0,10:13.5,02:07.5,3.92,00:00.0,0,32,357,7.2,0,171,---,---,---,---,---,---,---,---,---,52.2195644,0.1543438
1,2607.4,0,10:15.2,02:07.2,3.93,00:00.0,0,32,358,7.9,0,171,---,---,---,---,---,---,---,---,---,52.2195263,0.1542467
1,2614.5,0,10:17.0,02:09.8,3.85,00:00.0,0,32,359,7.1,0,171,---,---,---,---,---,---,---,---,---,52.2194934,0.1541572
1,2621.7,0,10:18.8,02:09.1,3.87,00:00.0,0,32,360,7.1,0,171,---,---,---,---,---,---,---,---,---,52.2194589,0.1540688
1,2629.5,0,10:20.8,02:09.1,3.87,00:00.0,0,32,361,7.9,0,171,---,---,---,---,---,---,---,---,---,52.2194216,0.1539708
1,2636.2,0,10:22.6,02:07.2,3.93,00:00.0,0,30.5,362,6.6,0,171,---,---,---,---,---,---,---,---,---,52.2193907,0.1538876
1,2644.6,0,10:24.6,02:04.6,4.01,00:00.0,0,32,363,8.5,0,171,---,---,---,---,---,---,---,---,---,52.2193524,0.1537807
1,2651.7,0,10:26.4,02:07.2,3.93,00:00.0,0,30.5,364,7.1,0,171,---,---,---,---,---,---,---,---,---,52.2193197,0.1536912
1,2659.1,0,10:28.5,02:09.1,3.87,00:00.0,0,32,365,7.3,0,170,---,---,---,---,---,---,---,---,---,52.2192822,0.1536028
1,2666.9,0,10:30.2,02:05.0,4,00:00.0,0,32,366,7.9,0,170,---,---,---,---,---,---,---,---,---,52.2192447,0.1535046
1,2674.6,0,10:32.2,02:05.3,3.99,00:00.0,0,30.5,367,7.7,0,170,---,---,---,---,---,---,---,---,---,52.21921,0.1534076
1,2681.9,0,10:34.0,02:07.8,3.91,00:00.0,0,32,368,7.3,0,170,---,---,---,---,---,---,---,---,---,52.2191748,0.1533175
1,2689.8,0,10:36.0,02:06.2,3.96,00:00.0,0,32,369,8,0,170,---,---,---,---,---,---,---,---,---,52.2191343,0.1532214
1,2697.2,0,10:37.8,02:05.6,3.98,00:00.0,0,30.5,370,7.3,0,169,---,---,---,---,---,---,---,---,---,52.2190993,0.1531303
1,2705,0,10:39.8,02:05.3,3.99,00:00.0,0,32,371,7.8,0,169,---,---,---,---,---,---,---,---,---,52.2190629,0.1530319
1,2712.9,0,10:41.8,02:06.2,3.96,00:00.0,0,30.5,372,7.9,0,169,---,---,---,---,---,---,---,---,---,52.2190253,0.1529339
1,2720,0,10:43.7,02:05.3,3.99,00:00.0,0,30.5,373,7.1,0,169,---,---,---,---,---,---,---,---,---,52.2189975,0.1528394
1,2729,0,10:46.5,02:07.5,3.92,00:00.0,0,26.5,374,9,0,168,---,---,---,---,---,---,---,---,---,52.2189649,0.1527184
1,2737.9,0,10:49.0,02:22.4,3.51,00:00.0,0,20.5,375,8.9,0,168,---,---,---,---,---,---,---,---,---,52.2189311,0.1526008
1,2744.8,0,10:51.4,02:42.3,3.08,00:00.0,0,24,376,6.9,0,166,---,---,---,---,---,---,---,---,---,52.2189032,0.1525104
1,2752.2,0,10:54.2,02:56.6,2.83,00:00.0,0,22.5,377,7.4,0,164,---,---,---,---,---,---,---,---,---,52.2188754,0.1524114
1,2759.4,0,10:57.0,03:09.3,2.64,00:00.0,0,20.5,378,7.2,0,162,---,---,---,---,---,---,---,---,---,52.2188479,0.1523162
1,2766.9,0,11:00.0,03:17.6,2.53,00:00.0,0,20,379,7.5,0,159,---,---,---,---,---,---,---,---,---,52.2188169,0.1522184
1,2774.1,0,11:02.8,03:17.6,2.53,00:00.0,0,21,380,7.2,0,157,---,---,---,---,---,---,---,---,---,52.2187905,0.1521217
1,2781.3,0,11:05.6,03:16.0,2.55,00:00.0,0,21.5,381,7.1,0,154,---,---,---,---,---,---,---,---,---,52.2187718,0.1520215
1,2788.4,0,11:08.4,03:17.6,2.53,00:00.0,0,21.5,382,7.1,0,153,---,---,---,---,---,---,---,---,---,52.2187581,0.1519191
1,2796.2,0,11:11.4,03:15.3,2.56,00:00.0,0,20.5,383,7.8,0,150,---,---,---,---,---,---,---,---,---,52.2187415,0.1518078
1,2803.1,0,11:14.0,03:13.7,2.58,00:00.0,0,22.5,384,6.9,0,148,---,---,---,---,---,---,---,---,---,52.2187316,0.1517079
1,2825.1,0,11:25.8,04:24.5,1.89,00:00.0,0,14,385,22,0,104,---,---,---,---,---,---,---,---,---,52.2185926,0.1509065
1,2832,0,11:29.2,05:14.4,1.59,00:00.0,0,19,386,6.9,0,110,---,---,---,---,---,---,---,---,---,52.2185772,0.1508078
1,2839,0,11:32.2,03:51.4,2.16,00:00.0,0,19.5,387,7,0,112,---,---,---,---,---,---,---,---,---,52.2185659,0.1507075
1,2846.8,0,11:35.2,03:25.7,2.43,00:00.0,0,20,388,7.8,0,113,---,---,---,---,---,---,---,---,---,52.2185586,0.150593
1,2855.1,0,11:38.2,03:10.8,2.62,00:00.0,0,20.5,389,8.2,0,113,---,---,---,---,---,---,---,---,---,52.2185472,0.1504742
1,2863.1,0,11:41.0,03:01.8,2.75,00:00.0,0,20,390,8.1,0,114,---,---,---,---,---,---,---,---,---,52.2185323,0.1503582
1,2871.6,0,11:44.0,02:56.6,2.83,00:00.0,0,20.5,391,8.4,0,114,---,---,---,---,---,---,---,---,---,52.2185124,0.1502391
1,2880.2,0,11:47.0,02:54.2,2.87,00:00.0,0,20,392,8.6,0,114,---,---,---,---,---,---,---,---,---,52.2184804,0.1501238
1,2889.1,0,11:50.0,02:54.2,2.87,00:00.0,0,20,393,8.9,0,115,---,---,---,---,---,---,---,---,---,52.2184464,0.1500056
1,2898.3,0,11:53.2,02:52.4,2.9,00:00.0,0,19.5,394,9.3,0,114,---,---,---,---,---,---,---,---,---,52.2184082,0.1498852
1,2907.2,0,11:56.2,02:50.6,2.93,00:00.0,0,19.5,395,8.9,0,114,---,---,---,---,---,---,---,---,---,52.2183692,0.1497716
1,2916.6,0,11:59.4,02:50.6,2.93,00:00.0,0,19.5,396,9.4,0,116,---,---,---,---,---,---,---,---,---,52.2183314,0.1496482
1,2945.5,0,12:10.3,03:05.1,2.7,00:00.0,0,18.5,397,28.9,0,114,---,---,---,---,---,---,---,---,---,52.2182078,0.1492463
1,2959.2,0,12:15.4,03:15.3,2.56,00:00.0,0,12,398,13.7,0,114,---,---,---,---,---,---,---,---,---,52.2181639,0.1490586
1,2967.9,0,12:18.7,03:09.3,2.64,00:00.0,0,18,399,8.7,0,114,---,---,---,---,---,---,---,---,---,52.2181352,0.1489401
1,2995,0,12:29.4,03:21.6,2.48,00:00.0,0,21,400,27.1,0,113,---,---,---,---,---,---,---,---,---,52.2180398,0.1485423
1,3014,0,12:36.8,03:17.6,2.53,00:00.0,0,8,401,19,0,114,---,---,---,---,---,---,---,---,---,52.2180009,0.1482713
1,3022.3,0,12:40.0,03:14.5,2.57,00:00.0,0,18,402,8.3,0,114,---,---,---,---,---,---,---,---,---,52.2179823,0.1481532
1,3050,0,12:50.9,03:14.5,2.57,00:00.0,0,18,403,27.7,0,110,---,---,---,---,---,---,---,---,---,52.2178995,0.1477097
1,3075.6,0,13:03.1,10:41.0,0.78,00:00.0,0,13.5,404,25.6,0,89,---,---,---,---,---,---,---,---,---,52.2176972,0.1464827
1,3083.9,0,13:06.9,04:57.6,1.68,00:00.0,0,16.5,405,8.3,0,95,---,---,---,---,---,---,---,---,---,52.2176605,0.1463764
1,3093.1,0,13:10.5,03:37.3,2.3,00:00.0,0,16.5,406,9.2,0,104,---,---,---,---,---,---,---,---,---,52.2176178,0.1462608
1,3102.6,0,13:14.1,03:14.5,2.57,00:00.0,0,17,407,9.4,0,109,---,---,---,---,---,---,---,---,---,52.2175656,0.146152
1,3111.4,0,13:17.2,03:03.1,2.73,00:00.0,0,18,408,8.9,0,109,---,---,---,---,---,---,---,---,---,52.2175159,0.1460502
1,3121.4,0,13:20.7,02:57.9,2.81,00:00.0,0,17.5,409,9.9,0,109,---,---,---,---,---,---,---,---,---,52.2174566,0.1459416
1,3131.3,0,13:24.1,02:55.4,2.85,00:00.0,0,17,410,9.9,0,110,---,---,---,---,---,---,---,---,---,52.2173891,0.145846
1,3141.2,0,13:27.5,02:54.2,2.87,00:00.0,0,17.5,411,9.9,0,111,---,---,---,---,---,---,---,---,---,52.2173185,0.1457582
1,3151.2,0,13:30.9,02:52.4,2.9,00:00.0,0,17.5,412,10,0,111,---,---,---,---,---,---,---,---,---,52.2172409,0.145685
1,3160.8,0,13:34.3,02:52.4,2.9,00:00.0,0,17.5,413,9.6,0,112,---,---,---,---,---,---,---,---,---,52.2171621,0.1456276
1,3170.6,0,13:38.2,02:55.4,2.85,00:00.0,0,17,414,9.8,0,114,---,---,---,---,---,---,---,---,---,52.2170773,0.1455865
1,3198.5,0,13:49.4,03:24.9,2.44,00:00.0,0,15.5,415,27.9,0,108,---,---,---,---,---,---,---,---,---,52.2166831,0.1455024
1,3209.8,0,13:54.6,03:59.2,2.09,00:00.0,0,11.5,416,11.3,0,108,---,---,---,---,---,---,---,---,---,52.2165819,0.1454891
1,3217.8,0,13:58.2,03:50.4,2.17,00:00.0,0,17,417,8,0,109,---,---,---,---,---,---,---,---,---,52.2165104,0.1454814
1,3233.5,0,14:05.0,03:47.2,2.2,00:00.0,0,8.5,418,15.7,0,110,---,---,---,---,---,---,---,---,---,52.2163705,0.1454536
1,3242.3,0,14:08.6,03:43.2,2.24,00:00.0,0,18,419,8.8,0,112,---,---,---,---,---,---,---,---,---,52.2162927,0.1454324
1,3261.7,0,14:15.6,03:27.4,2.41,00:00.0,0,8.5,420,19.5,0,112,---,---,---,---,---,---,---,---,---,52.21612,0.145388
1,3270.5,0,14:18.8,03:18.4,2.52,00:00.0,0,18,421,8.8,0,113,---,---,---,---,---,---,---,---,---,52.2160429,0.1453606
1,3280.2,0,14:22.2,03:10.8,2.62,00:00.0,0,18,422,9.7,0,113,---,---,---,---,---,---,---,---,---,52.2159587,0.1453241
1,3290.3,0,14:25.6,02:59.8,2.78,00:00.0,0,18,423,10.1,0,114,---,---,---,---,---,---,---,---,---,52.2158691,0.145298
1,3300,0,14:28.8,02:57.3,2.82,00:00.0,0,17.5,424,9.6,0,115,---,---,---,---,---,---,---,---,---,52.2157832,0.1452808
1,3310.2,0,14:32.2,02:53.6,2.88,00:00.0,0,18.5,425,10.2,0,117,---,---,---,---,---,---,---,---,---,52.2156926,0.1452574
1,3319.7,0,14:35.7,02:53.0,2.89,00:00.0,0,18,426,9.5,0,119,---,---,---,---,---,---,---,---,---,52.2156082,0.1452384
1,3329.5,0,14:38.6,02:48.9,2.96,00:00.0,0,18.5,427,9.8,0,120,---,---,---,---,---,---,---,---,---,52.2155228,0.1452034
1,3339.5,0,14:42.0,02:47.2,2.99,00:00.0,0,18,428,10,0,122,---,---,---,---,---,---,---,---,---,52.2154391,0.1451489
1,3350.5,0,14:45.4,02:50.0,2.94,00:00.0,0,18.5,429,11,0,123,---,---,---,---,---,---,---,---,---,52.2153515,0.1450757
1,3360.8,0,14:48.6,02:47.2,2.99,00:00.0,0,18,430,10.3,0,124,---,---,---,---,---,---,---,---,---,52.2152739,0.1449934
1,3371.5,0,14:52.0,02:44.4,3.04,00:00.0,0,18,431,10.7,0,125,---,---,---,---,---,---,---,---,---,52.2151968,0.1448992
1,3382.7,0,14:55.4,02:41.2,3.1,00:00.0,0,18,432,11.2,0,126,---,---,---,---,---,---,---,---,---,52.2151164,0.1447995
1,3393.2,0,14:58.6,02:40.7,3.11,00:00.0,0,18,433,10.5,0,126,---,---,---,---,---,---,---,---,---,52.2150424,0.1447035
1,3404.2,0,15:02.0,02:42.3,3.08,00:00.0,0,18.5,434,10.9,0,128,---,---,---,---,---,---,---,---,---,52.2149666,0.1446014
1,3415.3,0,15:05.6,02:42.8,3.07,00:00.0,0,17.5,435,11.1,0,128,---,---,---,---,---,---,---,---,---,52.2148929,0.1444923
1,3425.2,0,15:08.6,02:40.7,3.11,00:00.0,0,18,436,9.9,0,129,---,---,---,---,---,---,---,---,---,52.2148298,0.1443901
1,3447.3,0,15:18.8,11:15.6,0.74,00:00.0,0,24.5,437,22.1,0,90,---,---,---,---,---,---,---,---,---,52.2142754,0.1435749
1,3449.7,0,15:20.0,06:15.9,1.33,00:00.0,0,33.5,438,2.4,0,91,---,---,---,---,---,---,---,---,---,52.2142547,0.143564
1,3458.2,0,15:23.7,04:12.5,1.98,00:00.0,0,16.5,439,8.5,0,98,---,---,---,---,---,---,---,---,---,52.2141829,0.1435228
1,3467.1,0,15:27.2,03:31.8,2.36,00:00.0,0,17.5,440,9,0,106,---,---,---,---,---,---,---,---,---,52.2141074,0.1434764
1,3476.9,0,15:30.8,03:07.2,2.67,00:00.0,0,17,441,9.8,0,107,---,---,---,---,---,---,---,---,---,52.2140269,0.1434187
1,3487.4,0,15:34.2,02:53.6,2.88,00:00.0,0,17,442,10.5,0,108,---,---,---,---,---,---,---,---,---,52.2139435,0.1433463
1,3498.1,0,15:37.5,02:45.0,3.03,00:00.0,0,18,443,10.7,0,110,---,---,---,---,---,---,---,---,---,52.2138585,0.1432737
1,3509.3,0,15:41.0,02:38.7,3.15,00:00.0,0,17.5,444,11.2,0,113,---,---,---,---,---,---,---,---,---,52.2137689,0.1432003
1,3519.9,0,15:44.3,02:36.7,3.19,00:00.0,0,17.5,445,10.6,0,114,---,---,---,---,---,---,---,---,---,52.213685,0.143126
1,3528.9,0,15:47.8,02:38.7,3.15,00:00.0,0,18,446,9,0,116,---,---,---,---,---,---,---,---,---,52.2136098,0.1430756
1,3538.9,0,15:50.9,02:48.9,2.96,00:00.0,0,17.5,447,10,0,117,---,---,---,---,---,---,---,---,---,52.2135263,0.1430214
1,3549.9,0,15:54.8,02:54.2,2.87,00:00.0,0,17.5,448,11,0,118,---,---,---,---,---,---,---,---,---,52.2134374,0.1429515
1,3559.8,0,15:57.8,02:47.7,2.98,00:00.0,0,17.5,449,9.9,0,119,---,---,---,---,---,---,---,---,---,52.213355,0.142898
1,3571.6,0,16:01.3,02:41.2,3.1,00:00.0,0,17.5,450,11.8,0,120,---,---,---,---,---,---,---,---,---,52.2132568,0.1428346
1,3582.3,0,16:04.8,02:40.2,3.12,00:00.0,0,17,451,10.7,0,121,---,---,---,---,---,---,---,---,---,52.2131674,0.1427763
1,3592.9,0,16:08.1,02:42.3,3.08,00:00.0,0,18,452,10.6,0,122,---,---,---,---,---,---,---,---,---,52.2130796,0.1427142
1,3603.7,0,16:11.5,02:42.3,3.08,00:00.0,0,17.5,453,10.8,0,123,---,---,---,---,---,---,---,---,---,52.2129906,0.1426528
1,3614.7,0,16:14.9,02:41.2,3.1,00:00.0,0,17,454,11,0,124,---,---,---,---,---,---,---,---,---,52.2128999,0.1425884
1,3625.8,0,16:18.8,02:41.8,3.09,00:00.0,0,17.5,455,11.1,0,125,---,---,---,---,---,---,---,---,---,52.2128077,0.142525
1,3635.4,0,16:21.8,02:43.9,3.05,00:00.0,0,17.5,456,9.5,0,126,---,---,---,---,---,---,---,---,---,52.2127294,0.1424677
1,3646.4,0,16:25.2,02:41.8,3.09,00:00.0,0,17.5,457,11,0,127,---,---,---,---,---,---,---,---,---,52.2126404,0.1423974
1,3657.1,0,16:28.5,02:41.2,3.1,00:00.0,0,18,458,10.7,0,128,---,---,---,---,---,---,---,---,---,52.2125536,0.1423306
1,3667.9,0,16:31.9,02:41.8,3.09,00:00.0,0,17.5,459,10.8,0,129,---,---,---,---,---,---,---,---,---,52.2124653,0.1422649
1,3678.7,0,16:35.4,02:41.2,3.1,00:00.0,0,18,460,10.8,0,130,---,---,---,---,---,---,---,---,---,52.2123788,0.1421918
1,3689.4,0,16:38.8,02:40.7,3.11,00:00.0,0,18,461,10.6,0,130,---,---,---,---,---,---,---,---,---,52.2122963,0.1421134
1,3699.6,0,16:42.0,02:41.2,3.1,00:00.0,0,17.5,462,10.2,0,131,---,---,---,---,---,---,---,---,---,52.2122232,0.142022
1,3710.7,0,16:45.4,02:41.2,3.1,00:00.0,0,18,463,11.1,0,131,---,---,---,---,---,---,---,---,---,52.2121478,0.1419144
1,3721.3,0,16:48.8,02:39.7,3.13,00:00.0,0,17.5,464,10.5,0,132,---,---,---,---,---,---,---,---,---,52.2120807,0.1418058
1,3732.8,0,16:52.2,02:36.7,3.19,00:00.0,0,18,465,11.6,0,133,---,---,---,---,---,---,---,---,---,52.2120073,0.1416857
1,3743.3,0,16:55.4,02:34.3,3.24,00:00.0,0,18.5,466,10.5,0,134,---,---,---,---,---,---,---,---,---,52.2119413,0.1415762
1,3754.1,0,16:58.8,02:35.7,3.21,00:00.0,0,18,467,10.8,0,135,---,---,---,---,---,---,---,---,---,52.2118728,0.141464
1,3765,0,17:02.1,02:36.7,3.19,00:00.0,0,18,468,10.9,0,136,---,---,---,---,---,---,---,---,---,52.2118014,0.1413554
1,3775.4,0,17:05.4,02:37.2,3.18,00:00.0,0,18,469,10.4,0,136,---,---,---,---,---,---,---,---,---,52.2117421,0.141238
1,3786.2,0,17:08.7,02:38.2,3.16,00:00.0,0,17.5,470,10.8,0,136,---,---,---,---,---,---,---,---,---,52.2116806,0.1411152
1,3796.4,0,17:12.0,02:38.7,3.15,00:00.0,0,18.5,471,10.2,0,135,---,---,---,---,---,---,---,---,---,52.2116245,0.1409962
1,3807.4,0,17:15.3,02:38.2,3.16,00:00.0,0,18,472,11,0,135,---,---,---,---,---,---,---,---,---,52.2115663,0.1408665
1,3818.2,0,17:18.8,02:35.2,3.22,00:00.0,0,18,473,10.8,0,134,---,---,---,---,---,---,---,---,---,52.2115128,0.1407342
