Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8200.2,0,40:52.3,02:29.7,3.34,00:00.0,0,28,879,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2105662,0.1326208
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,4301.8,0,22:57.6,01:35.0,5.26,00:00.0,0,36.5,479,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2336052,0.1713584
1,4310.2,0,22:59.2,01:35.0,5.26,00:00.0,0,35,480,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2335302,0.1713513
1,4318.6,0,23:01.1,01:35.6,5.23,00:00.0,0,37,481,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2334551,0.1713451
1,4327.8,0,23:02.6,01:33.4,5.35,00:00.0,0,36.5,482,9.3,0,---,---,---,---,---,---,---,---,---,---,52.233372,0.1713359
1,4335.3,0,23:04.2,01:34.1,5.31,00:00.0,0,35,483,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2333055,0.1713278
1,4345.2,0,23:06.0,01:35.2,5.25,00:00.0,0,36.5,484,9.9,0,---,---,---,---,---,---,---,---,---,---,52.2332168,0.171317
1,4353.4,0,23:07.6,01:36.3,5.19,00:00.0,0,35,485,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2331436,0.1713072
1,4361.6,0,23:09.2,01:37.6,5.12,00:00.0,0,36.5,486,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2330694,0.1712948
1,4370.7,0,23:11.0,01:37.6,5.12,00:00.0,0,35,487,9,0,---,---,---,---,---,---,---,---,---,---,52.2329891,0.171276
1,4379,0,23:12.6,01:37.4,5.13,00:00.0,0,35,488,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2329147,0.1712582
1,4388.2,0,23:14.4,01:37.8,5.11,00:00.0,0,37,489,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2328337,0.1712357
1,4395.7,0,23:16.1,01:37.6,5.12,00:00.0,0,35,490,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2327673,0.1712164
1,4404.7,0,23:17.6,01:35.4,5.24,00:00.0,0,37,491,9,0,---,---,---,---,---,---,---,---,---,---,52.2326872,0.1711951
1,4413.1,0,23:19.3,01:35.7,5.22,00:00.0,0,35,492,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2326132,0.1711742
1,4422.3,0,23:21.0,01:37.8,5.11,00:00.0,0,35,493,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2325317,0.1711539
1,4431.9,0,23:22.8,01:35.6,5.23,00:00.0,0,35,494,9.6,0,---,---,---,---,---,---,---,---,---,---,52.2324489,0.1711139
1,4440.4,0,23:24.4,01:33.6,5.34,00:00.0,0,37,495,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2323743,0.1710851
1,4451.8,0,23:26.2,01:32.7,5.39,00:00.0,0,35,496,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2322718,0.1711103
1,4458.8,0,23:28.1,01:28.8,5.63,00:00.0,0,35,497,7,0,---,---,---,---,---,---,---,---,---,---,52.23221,0.1710836
1,4467.4,0,23:29.6,01:31.2,5.48,00:00.0,0,35,498,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2321349,0.1710544
1,4475.2,0,23:31.3,01:37.4,5.13,00:00.0,0,33.5,499,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2320656,0.1710345
1,4483.5,0,23:33.0,01:38.4,5.08,00:00.0,0,35,500,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2319922,0.1710098
1,4492.5,0,23:34.8,01:40.2,4.99,00:00.0,0,35,501,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2319135,0.1709836
1,4500.4,0,23:36.4,01:41.2,4.94,00:00.0,0,35,502,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2318434,0.1709634
1,4509.1,0,23:38.2,01:41.0,4.95,00:00.0,0,35,503,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2317666,0.1709421
1,4516.8,0,23:40.1,01:42.4,4.88,00:00.0,0,35,504,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2316985,0.1709243
1,4525.6,0,23:41.6,01:40.4,4.98,00:00.0,0,35,505,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2316214,0.1708958
1,4533.2,0,23:43.3,01:39.4,5.03,00:00.0,0,33.5,506,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2315544,0.1708695
1,4542,0,23:45.0,01:40.6,4.97,00:00.0,0,35,507,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2314773,0.1708433
1,4550.8,0,23:46.8,01:42.2,4.89,00:00.0,0,35,508,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2314003,0.1708158
1,4559.7,0,23:48.6,01:42.6,4.87,00:00.0,0,33.5,509,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2313218,0.1707873
1,4567.7,0,23:50.2,01:41.8,4.91,00:00.0,0,35,510,8,0,---,---,---,---,---,---,---,---,---,---,52.2312517,0.1707644
1,4575.8,0,23:52.1,01:41.6,4.92,00:00.0,0,33.5,511,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2311802,0.1707436
1,4585.4,0,23:53.8,01:39.6,5.02,00:00.0,0,35,512,9.6,0,---,---,---,---,---,---,---,---,---,---,52.2310956,0.1707169
1,4594.2,0,23:55.6,01:40.6,4.97,00:00.0,0,33.5,513,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2310181,0.1706908
1,4602.2,0,23:57.2,01:42.2,4.89,00:00.0,0,35,514,8,0,---,---,---,---,---,---,---,---,---,---,52.2309482,0.1706617
1,4611,0,23:59.0,01:42.4,4.88,00:00.0,0,33.5,515,8.8,0,---,---,---,---,---,---,---,---,---,---,52.230871,0.1706351
1,4619.5,0,24:01.1,01:43.3,4.84,00:00.0,0,33.5,516,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2307958,0.1706099
1,4628.2,0,24:02.6,01:43.9,4.81,00:00.0,0,35,517,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2307202,0.1705818
1,4636.4,0,24:04.3,01:42.8,4.86,00:00.0,0,33.5,518,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2306492,0.1705492
1,4645.4,0,24:06.0,01:40.0,5,00:00.0,0,35,519,9,0,---,---,---,---,---,---,---,---,---,---,52.2305707,0.170517
1,4654.2,0,24:07.8,01:40.0,5,00:00.0,0,33.5,520,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2304933,0.1704906
1,4662.9,0,24:09.6,01:41.2,4.94,00:00.0,0,35,521,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2304161,0.1704662
1,4670.7,0,24:11.2,01:43.5,4.83,00:00.0,0,35,522,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2303468,0.1704507
1,4678.8,0,24:13.1,01:43.7,4.82,00:00.0,0,33.5,523,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2302757,0.1704296
1,4688.2,0,24:14.8,01:41.2,4.94,00:00.0,0,35,524,9.5,0,---,---,---,---,---,---,---,---,---,---,52.2301921,0.1704044
1,4697,0,24:16.6,01:41.6,4.92,00:00.0,0,33.5,525,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2301151,0.1703785
1,4705.8,0,24:18.4,01:42.4,4.88,00:00.0,0,33.5,526,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2300378,0.1703532
1,4713.7,0,24:20.0,01:43.0,4.85,00:00.0,0,35,527,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2299675,0.170334
1,4722.2,0,24:22.1,01:43.5,4.83,00:00.0,0,33.5,528,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2298915,0.1703161
1,4730.8,0,24:23.6,01:42.6,4.87,00:00.0,0,35,529,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2298151,0.1703028
1,4737.9,0,24:25.2,01:42.6,4.87,00:00.0,0,35.5,530,7.1,0,---,---,---,---,---,---,---,---,---,---,52.2297515,0.1702952
1,4746.5,0,24:26.8,01:40.8,4.96,00:00.0,0,36.5,531,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2296744,0.1702837
1,4754.5,0,24:28.4,01:40.0,5,00:00.0,0,37,532,8,0,---,---,---,---,---,---,---,---,---,---,52.2296033,0.1702694
1,4763.4,0,24:30.2,01:40.2,4.99,00:00.0,0,36,533,8.9,0,---,---,---,---,---,---,---,---,---,---,52.229524,0.170257
1,4771.6,0,24:31.8,01:40.0,5,00:00.0,0,36.5,534,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2294508,0.1702432
1,4779.5,0,24:33.4,01:41.0,4.95,00:00.0,0,35,535,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2293804,0.1702283
1,4788.4,0,24:35.2,01:41.8,4.91,00:00.0,0,35,536,9,0,---,---,---,---,---,---,---,---,---,---,52.2293005,0.1702106
1,4796.3,0,24:37.1,01:41.4,4.93,00:00.0,0,35,537,7.9,0,---,---,---,---,---,---,---,---,---,---,52.22923,0.1701987
1,4804.8,0,24:38.6,01:40.8,4.96,00:00.0,0,34.5,538,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2291546,0.1701857
1,4812.2,0,24:40.3,01:43.7,4.82,00:00.0,0,35,539,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2290878,0.170174
1,4820.9,0,24:42.0,01:45.0,4.76,00:00.0,0,35,540,8.6,0,---,---,---,---,---,---,---,---,---,---,52.229011,0.1701591
1,4829.5,0,24:43.8,01:44.3,4.79,00:00.0,0,35,541,8.7,0,---,---,---,---,---,---,---,---,---,---,52.228934,0.1701383
1,4837.4,0,24:45.4,01:44.6,4.78,00:00.0,0,35,542,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2288646,0.1701169
1,4845.7,0,24:47.2,01:45.4,4.74,00:00.0,0,33.5,543,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2287914,0.170095
1,4853.3,0,24:49.1,01:47.2,4.66,00:00.0,0,33.5,544,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2287245,0.170071
1,4862.3,0,24:50.9,01:46.3,4.7,00:00.0,0,35,545,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2286461,0.1700417
1,4870.9,0,24:52.6,01:47.0,4.67,00:00.0,0,33.5,546,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2285716,0.1700077
1,4879.1,0,24:54.4,01:46.6,4.69,00:00.0,0,33.5,547,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2285016,0.1699716
1,4887.3,0,24:56.2,01:46.8,4.68,00:00.0,0,33.5,548,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2284327,0.1699288
1,4894.9,0,24:58.1,01:49.1,4.58,00:00.0,0,33.5,549,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2283684,0.1698877
1,4903.3,0,24:59.6,01:45.7,4.73,00:00.0,0,33.5,550,8.4,0,---,---,---,---,---,---,---,---,---,---,52.228299,0.1698394
1,4911.9,0,25:01.4,01:43.9,4.81,00:00.0,0,35,551,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2282299,0.1697846
1,4920.4,0,25:03.2,01:43.9,4.81,00:00.0,0,33.5,552,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2281612,0.1697286
1,4929.1,0,25:05.0,01:43.7,4.82,00:00.0,0,35,553,8.7,0,---,---,---,---,---,---,---,---,---,---,52.228092,0.16967
1,4936.6,0,25:06.6,01:45.0,4.76,00:00.0,0,33.5,554,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2280329,0.1696161
1,4944.9,0,25:08.4,01:46.3,4.7,00:00.0,0,33.5,555,8.2,0,---,---,---,---,---,---,---,---,---,---,52.22797,0.1695529
1,4952.4,0,25:10.2,01:48.2,4.62,00:00.0,0,34.5,556,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2279132,0.1694934
1,4961.2,0,25:12.0,01:48.2,4.62,00:00.0,0,33.5,557,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2278488,0.1694191
1,4969.1,0,25:13.8,01:50.6,4.52,00:00.0,0,33.5,558,7.9,0,---,---,---,---,---,---,---,---,---,---,52.227793,0.1693463
1,4977.2,0,25:15.6,01:53.6,4.4,00:00.0,0,33.5,559,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2277382,0.1692678
1,4985.5,0,25:17.4,01:52.3,4.45,00:00.0,0,33.5,560,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2276853,0.1691831
1,4991.9,0,25:19.1,01:49.6,4.56,00:00.0,0,33.5,561,6.5,0,---,---,---,---,---,---,---,---,---,---,52.2276462,0.169113
1,5001.3,0,25:21.0,01:47.9,4.63,00:00.0,0,33.5,562,9.4,0,---,---,---,---,---,---,---,---,---,---,52.2275948,0.1690036
1,5009.5,0,25:22.8,01:49.4,4.57,00:00.0,0,32,563,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2275541,0.1689042
1,5017.5,0,25:24.6,01:51.1,4.5,00:00.0,0,33.5,564,8,0,---,---,---,---,---,---,---,---,---,---,52.2275144,0.1688061
1,5025.5,0,25:26.4,01:51.8,4.47,00:00.0,0,33.5,565,8,0,---,---,---,---,---,---,---,---,---,---,52.2274769,0.1687053
1,5032.9,0,25:28.2,01:51.3,4.49,00:00.0,0,33.5,566,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2274419,0.1686133
1,5041.9,0,25:30.1,01:47.9,4.63,00:00.0,0,32,567,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2274003,0.1685011
1,5049.8,0,25:31.8,01:50.1,4.54,00:00.0,0,33.5,568,8,0,---,---,---,---,---,---,---,---,---,---,52.2273626,0.1684017
1,5058.6,0,25:34.1,01:53.3,4.41,00:00.0,0,32,569,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2273223,0.1682923
1,5065.4,0,25:35.4,01:54.9,4.35,00:00.0,0,33.5,570,6.9,0,---,---,---,---,---,---,---,---,---,---,52.2272899,0.1682063
1,5073.4,0,25:37.3,01:55.4,4.33,00:00.0,0,32,571,8,0,---,---,---,---,---,---,---,---,---,---,52.2272528,0.1681056
1,5081.7,0,25:39.0,01:50.6,4.52,00:00.0,0,35,572,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2272147,0.1680019
1,5090.1,0,25:40.8,01:48.4,4.61,00:00.0,0,33.5,573,8.4,0,---,---,---,---,---,---,---,---,---,---,52.227176,0.1678959
1,5099.3,0,25:43.1,01:47.7,4.64,00:00.0,0,32,574,9.2,0,---,---,---,---,---,---,---,---,---,---,52.227134,0.167779
1,5110,0,25:45.4,01:50.6,4.52,00:00.0,0,24.5,575,10.6,0,---,---,---,---,---,---,---,---,---,---,52.2270876,0.1676425
1,5119.3,0,25:48.0,02:04.0,4.03,00:00.0,0,22.5,576,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2270518,0.1675188
1,5128.4,0,25:50.8,02:22.8,3.5,00:00.0,0,21,577,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2270131,0.1674011
1,5136.5,0,25:53.6,02:39.7,3.13,00:00.0,0,21.5,578,8.1,0,---,---,---,---,---,---,---,---,---,---,52.226976,0.1672989
1,5144.8,0,25:56.7,02:53.0,2.89,00:00.0,0,20,579,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2269331,0.1671995
1,5152.5,0,25:59.4,03:00.5,2.77,00:00.0,0,20,580,7.7,0,---,---,---,---,---,---,---,---,---,---,52.226891,0.1671103
1,5161.4,0,26:02.6,03:02.4,2.74,00:00.0,0,20,581,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2268382,0.1670117
1,5170,0,26:05.6,02:59.2,2.79,00:00.0,0,19.5,582,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2267869,0.1669181
1,5179,0,26:08.8,02:56.0,2.84,00:00.0,0,19,583,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2267257,0.1668305
1,5188.1,0,26:11.8,02:53.6,2.88,00:00.0,0,19.5,584,9,0,---,---,---,---,---,---,---,---,---,---,52.2266604,0.1667519
1,5198.1,0,26:15.2,02:49.4,2.95,00:00.0,0,19.5,585,10,0,---,---,---,---,---,---,---,---,---,---,52.2265831,0.1666761
1,5206.9,0,26:18.2,02:49.4,2.95,00:00.0,0,19,586,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2265106,0.1666228
1,5215.6,0,26:21.2,02:53.6,2.88,00:00.0,0,19.5,587,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2264366,0.1665837
1,5224.8,0,26:24.4,02:54.2,2.87,00:00.0,0,19.5,588,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2263572,0.1665452
1,5234.5,0,26:27.6,02:51.2,2.92,00:00.0,0,18.5,589,9.7,0,---,---,---,---,---,---,---,---,---,---,52.2262729,0.1665085
1,5243.7,0,26:30.6,02:48.3,2.97,00:00.0,0,20,590,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2261913,0.1664908
1,5253.4,0,26:34.1,02:44.4,3.04,00:00.0,0,18.5,591,9.8,0,---,---,---,---,---,---,---,---,---,---,52.2261038,0.1664802
1,5262.8,0,26:37.1,02:41.2,3.1,00:00.0,0,19,592,9.4,0,---,---,---,---,---,---,---,---,---,---,52.2260195,0.1664847
1,5272.6,0,26:40.2,02:39.7,3.13,00:00.0,0,19,593,9.8,0,---,---,---,---,---,---,---,---,---,---,52.2259329,0.1665114
1,5283.1,0,26:43.4,02:37.2,3.18,00:00.0,0,19,594,10.5,0,---,---,---,---,---,---,---,---,---,---,52.2258427,0.1665546
1,5293.2,0,26:46.6,02:35.2,3.22,00:00.0,0,19,595,10.1,0,---,---,---,---,---,---,---,---,---,---,52.2257552,0.1665948
1,5302.9,0,26:49.6,02:34.3,3.24,00:00.0,0,19.5,596,9.6,0,---,---,---,---,---,---,---,---,---,---,52.2256716,0.1666325
1,5313.2,0,26:52.8,02:33.3,3.26,00:00.0,0,19,597,10.4,0,---,---,---,---,---,---,---,---,---,---,52.225582,0.1666729
1,5322.9,0,26:55.8,02:33.3,3.26,00:00.0,0,19.5,598,9.7,0,---,---,---,---,---,---,---,---,---,---,52.2254985,0.1667115
1,5333.2,0,26:59.0,02:33.3,3.26,00:00.0,0,19.5,599,10.4,0,---,---,---,---,---,---,---,---,---,---,52.2254089,0.1667526
1,5343.7,0,27:02.2,02:32.9,3.27,00:00.0,0,19,600,10.5,0,---,---,---,---,---,---,---,---,---,---,52.2253185,0.1667937
1,5367.7,0,27:12.0,04:07.5,2.02,00:00.0,0,30.5,601,24,0,---,---,---,---,---,---,---,---,---,---,52.2245396,0.1671131
1,5370.1,0,27:13.3,05:49.6,1.43,00:00.0,0,30.5,602,2.5,0,---,---,---,---,---,---,---,---,---,---,52.2245179,0.1671214
1,5378.9,0,27:16.8,03:41.2,2.26,00:00.0,0,18,603,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2244396,0.1671371
1,5388.4,0,27:20.0,03:10.1,2.63,00:00.0,0,19,604,9.4,0,---,---,---,---,---,---,---,---,---,---,52.2243551,0.1671459
1,5398.6,0,27:23.2,02:47.7,2.98,00:00.0,0,19,605,10.3,0,---,---,---,---,---,---,---,---,---,---,52.2242632,0.1671555
1,5408.6,0,27:26.2,02:36.2,3.2,00:00.0,0,19.5,606,10,0,---,---,---,---,---,---,---,---,---,---,52.224173,0.1671613
1,5419.6,0,27:29.4,02:29.2,3.35,00:00.0,0,19.5,607,11,0,---,---,---,---,---,---,---,---,---,---,52.2240748,0.1671722
1,5430.5,0,27:32.6,02:26.1,3.42,00:00.0,0,19,608,10.9,0,---,---,---,---,---,---,---,---,---,---,52.2239774,0.1671852
1,5441.6,0,27:35.8,02:24.9,3.45,00:00.0,0,19,609,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2238782,0.1672007
1,5452.7,0,27:39.0,02:23.2,3.49,00:00.0,0,18.5,610,11.1,0,---,---,---,---,---,---,---,---,---,---,52.223779,0.1672216
1,5463.8,0,27:42.2,02:23.6,3.48,00:00.0,0,19,611,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2236806,0.16725
1,5475,0,27:45.4,02:24.0,3.47,00:00.0,0,19,612,11.2,0,---,---,---,---,---,---,---,---,---,---,52.223581,0.1672729
1,5486.3,0,27:48.6,02:24.5,3.46,00:00.0,0,19,613,11.2,0,---,---,---,---,---,---,---,---,---,---,52.223481,0.1672924
1,5497.2,0,27:52.1,02:26.1,3.42,00:00.0,0,18.5,614,10.9,0,---,---,---,---,---,---,---,---,---,---,52.2233831,0.1673014
1,5507.6,0,27:55.1,02:28.3,3.37,00:00.0,0,19.5,615,10.4,0,---,---,---,---,---,---,---,---,---,---,52.2232898,0.1673005
1,5517.7,0,27:58.1,02:29.2,3.35,00:00.0,0,19,616,10.2,0,---,---,---,---,---,---,---,---,---,---,52.2231984,0.1672929
1,5528.3,0,28:01.2,02:30.6,3.32,00:00.0,0,19,617,10.6,0,---,---,---,---,---,---,---,---,---,---,52.2231039,0.1672797
1,5539.3,0,28:04.4,02:30.6,3.32,00:00.0,0,19,618,11,0,---,---,---,---,---,---,---,---,---,---,52.2230064,0.167255
1,5550.4,0,28:07.6,02:29.2,3.35,00:00.0,0,18.5,619,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2229123,0.1672002
1,5561.6,0,28:10.8,02:26.1,3.42,00:00.0,0,19.5,620,11.3,0,---,---,---,---,---,---,---,---,---,---,52.2228203,0.1671315
1,5572.3,0,28:13.8,02:23.2,3.49,00:00.0,0,19,621,10.7,0,---,---,---,---,---,---,---,---,---,---,52.2227376,0.167053
1,5583.7,0,28:17.0,02:22.0,3.52,00:00.0,0,19.5,622,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2226567,0.1669495
1,5595,0,28:20.2,02:21.6,3.53,00:00.0,0,19,623,11.3,0,---,---,---,---,---,---,---,---,---,---,52.222585,0.1668328
1,5606.6,0,28:23.4,02:20.4,3.56,00:00.0,0,19,624,11.6,0,---,---,---,---,---,---,---,---,---,---,52.222518,0.1667024
1,5617.4,0,28:26.5,02:19.6,3.58,00:00.0,0,19.5,625,10.8,0,---,---,---,---,---,---,---,---,---,---,52.2224578,0.1665778
1,5628.5,0,28:29.7,02:21.6,3.53,00:00.0,0,19.5,626,11.1,0,---,---,---,---,---,---,---,---,---,---,52.222398,0.1664472
1,5638.9,0,28:32.7,02:24.5,3.46,00:00.0,0,19,627,10.4,0,---,---,---,---,---,---,---,---,---,---,52.2223445,0.1663219
1,5650.1,0,28:35.8,02:25.3,3.44,00:00.0,0,19,628,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2222925,0.1661812
1,5661.3,0,28:39.1,02:24.5,3.46,00:00.0,0,18.5,629,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2222479,0.1660342
1,5673.1,0,28:42.4,02:23.2,3.49,00:00.0,0,19,630,11.8,0,---,---,---,---,---,---,---,---,---,---,52.222202,0.1658779
1,5701.2,0,28:55.0,13:01.2,0.64,00:00.0,0,12,631,28,0,---,---,---,---,---,---,---,---,---,---,52.2218922,0.1650642
1,5702.4,0,28:56.3,07:47.2,1.07,00:00.0,0,24.5,632,1.2,0,---,---,---,---,---,---,---,---,---,---,52.2218914,0.1650815
1,5712.1,0,29:03.4,06:49.8,1.22,00:00.0,0,32,633,9.8,0,---,---,---,---,---,---,---,---,---,---,52.2219039,0.1652236
1,5717.5,0,29:08.5,07:47.2,1.07,00:00.0,0,22,634,5.3,0,---,---,---,---,---,---,---,---,---,---,52.2219318,0.165443
1,5725.3,0,29:15.5,08:35.4,0.97,00:00.0,0,31.5,635,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2219724,0.1655361
1,5729.8,0,29:23.4,14:07.4,0.59,00:00.0,0,11.5,636,4.6,0,---,---,---,---,---,---,---,---,---,---,52.2219839,0.1656079
1,5731.9,0,29:27.2,15:25.9,0.54,00:00.0,0,18.5,637,2.1,0,---,---,---,---,---,---,---,---,---,---,52.2220017,0.1656161
1,5733.1,0,29:30.6,16:01.5,0.52,00:00.0,0,12.5,638,1.2,0,---,---,---,---,---,---,---,---,---,---,52.2220098,0.1656313
1,5734.6,0,29:34.4,14:52.8,0.56,00:00.0,0,20.5,639,1.4,0,---,---,---,---,---,---,---,---,---,---,52.2220241,0.1656307
1,5740.8,0,29:44.1,09:28.1,0.88,00:00.0,0,22.5,640,6.2,0,---,---,---,---,---,---,---,---,---,---,52.2220666,0.1655349
1,5756.6,0,29:55.5,06:07.6,1.36,00:00.0,0,16.5,641,15.8,0,---,---,---,---,---,---,---,---,---,---,52.2219566,0.1649478
1,5762.5,0,29:58.7,05:16.4,1.58,00:00.0,0,17.5,642,5.9,0,---,---,---,---,---,---,---,---,---,---,52.2219274,0.1648762
1,5780.1,0,30:08.8,05:18.4,1.57,00:00.0,0,26.5,643,17.6,0,---,---,---,---,---,---,---,---,---,---,52.2218129,0.1642961
1,5784.8,0,30:10.4,04:20.4,1.92,00:00.0,0,39.5,644,4.7,0,---,---,---,---,---,---,---,---,---,---,52.2217932,0.1642344
1,5789.4,0,30:11.6,02:47.2,2.99,00:00.0,0,46.5,645,4.5,0,---,---,---,---,---,---,---,---,---,---,52.2217745,0.1641753
1,5794.5,0,30:12.8,02:15.5,3.69,00:00.0,0,48.5,646,5.1,0,---,---,---,---,---,---,---,---,---,---,52.2217537,0.1641083
1,5799.2,0,30:14.0,01:57.9,4.24,00:00.0,0,48,647,4.7,0,---,---,---,---,---,---,---,---,---,---,52.2217354,0.1640455
1,5806.6,0,30:15.4,01:47.2,4.66,00:00.0,0,46,648,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2217074,0.1639478
1,5813.7,0,30:17.0,01:41.2,4.94,00:00.0,0,44,649,7.1,0,---,---,---,---,---,---,---,---,---,---,52.221681,0.1638535
1,5820.8,0,30:18.2,01:39.4,5.03,00:00.0,0,43,650,7.1,0,---,---,---,---,---,---,---,---,---,---,52.2216548,0.1637579
1,5828.3,0,30:19.6,01:37.2,5.14,00:00.0,0,43,651,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2216275,0.1636574
1,5835.9,0,30:21.0,01:35.2,5.25,00:00.0,0,42.5,652,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2216017,0.1635549
1,5843.7,0,30:22.4,01:33.1,5.37,00:00.0,0,42,653,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2215741,0.1634498
1,5851.4,0,30:23.8,01:32.4,5.41,00:00.0,0,41.5,654,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2215457,0.1633467
1,5859,0,30:25.2,01:32.0,5.43,00:00.0,0,42.5,655,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2215164,0.1632457
1,5866.7,0,30:26.6,01:31.7,5.45,00:00.0,0,41.5,656,7.7,0,---,---,---,---,---,---,---,---,---,---,52.221488,0.1631431
