Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,11512.7,0,05:44.5,02:51.8,2.91,00:00.0,0,20.5,1133,10.2,0,119,---,---,---,---,---,---,---,---,---,52.2104076,0.1342062
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,703.8,0,04:21.9,02:43.3,3.06,00:00.0,0,16.5,83,11.7,0,74,---,---,---,---,---,---,---,---,---,52.2129981,0.1426355
1,715.7,0,04:25.5,02:41.8,3.09,00:00.0,0,16,84,11.9,0,84,---,---,---,---,---,---,---,---,---,52.2131015,0.1426791
1,726.7,0,04:29.3,02:41.2,3.1,00:00.0,0,16.5,85,11,0,90,---,---,---,---,---,---,---,---,---,52.2131965,0.142722
1,738.3,0,04:32.9,02:41.8,3.09,00:00.0,0,16.5,86,11.6,0,90,---,---,---,---,---,---,---,---,---,52.2132939,0.1427844
1,750.1,0,04:36.5,02:39.2,3.14,00:00.0,0,16,87,11.8,0,93,---,---,---,---,---,---,---,---,---,52.213392,0.1428504
1,762.1,0,04:40.3,02:36.2,3.2,00:00.0,0,16,88,12,0,94,---,---,---,---,---,---,---,---,---,52.2134896,0.142926
1,774.1,0,04:44.3,02:28.8,3.36,00:00.0,0,16.5,89,12,0,95,---,---,---,---,---,---,---,---,---,52.2135901,0.1429906
1,783.6,0,04:47.5,02:45.5,3.02,00:00.0,0,16,90,9.4,0,96,---,---,---,---,---,---,---,---,---,52.2136663,0.1430502
1,794.3,0,04:51.3,03:13.7,2.58,00:00.0,0,16.5,91,10.8,0,98,---,---,---,---,---,---,---,---,---,52.2137535,0.1431186
1,807.4,0,04:55.1,02:57.3,2.82,00:00.0,0,16,92,13,0,99,---,---,---,---,---,---,---,---,---,52.2138585,0.1432033
1,819.4,0,04:58.7,02:42.3,3.08,00:00.0,0,16,93,12,0,100,---,---,---,---,---,---,---,---,---,52.2139512,0.1432923
1,832.5,0,05:02.6,02:39.2,3.14,00:00.0,0,16,94,13.1,0,102,---,---,---,---,---,---,---,---,---,52.21405,0.1433963
1,844.7,0,05:06.1,02:34.3,3.24,00:00.0,0,16.5,95,12.3,0,102,---,---,---,---,---,---,---,---,---,52.214141,0.1434973
1,857.9,0,05:09.9,02:27.9,3.38,00:00.0,0,16,96,13.2,0,103,---,---,---,---,---,---,---,---,---,52.2142352,0.1436159
1,871.2,0,05:13.5,02:22.4,3.51,00:00.0,0,16.5,97,13.3,0,103,---,---,---,---,---,---,---,---,---,52.2143322,0.1437294
1,885.2,0,05:17.3,02:16.6,3.66,00:00.0,0,16.5,98,13.9,0,103,---,---,---,---,---,---,---,---,---,52.2144376,0.14384
1,899.4,0,05:20.9,02:12.6,3.77,00:00.0,0,16,99,14.2,0,103,---,---,---,---,---,---,---,---,---,52.2145424,0.1439596
1,913.8,0,05:24.7,02:11.5,3.8,00:00.0,0,16,100,14.4,0,103,---,---,---,---,---,---,---,---,---,52.2146451,0.1440877
1,927.3,0,05:28.3,02:11.9,3.79,00:00.0,0,16,101,13.5,0,103,---,---,---,---,---,---,---,---,---,52.2147363,0.1442184
1,941.5,0,05:32.3,02:13.3,3.75,00:00.0,0,16,102,14.2,0,110,---,---,---,---,---,---,---,---,---,52.2148245,0.1443689
1,955,0,05:35.7,02:14.0,3.73,00:00.0,0,16,103,13.5,0,111,---,---,---,---,---,---,---,---,---,52.2149039,0.1445176
1,969.2,0,05:39.5,02:13.3,3.75,00:00.0,0,16,104,14.2,0,112,---,---,---,---,---,---,---,---,---,52.2149917,0.1446696
1,983.5,0,05:43.3,02:13.3,3.75,00:00.0,0,16,105,14.3,0,112,---,---,---,---,---,---,---,---,---,52.2150854,0.1448127
1,997.1,0,05:46.9,02:14.7,3.71,00:00.0,0,16,106,13.6,0,114,---,---,---,---,---,---,---,---,---,52.215185,0.1449288
1,1011,0,05:50.7,02:17.3,3.64,00:00.0,0,16,107,13.9,0,115,---,---,---,---,---,---,---,---,---,52.2152921,0.1450333
1,1024.2,0,05:54.3,02:17.7,3.63,00:00.0,0,16.5,108,13.2,0,116,---,---,---,---,---,---,---,---,---,52.2153989,0.1451165
1,1037.9,0,05:58.1,02:17.7,3.63,00:00.0,0,16,109,13.7,0,117,---,---,---,---,---,---,---,---,---,52.215513,0.1451901
1,1051.1,0,06:01.7,02:18.5,3.61,00:00.0,0,17,110,13.3,0,120,---,---,---,---,---,---,---,---,---,52.215626,0.1452506
1,1063.2,0,06:05.3,02:20.8,3.55,00:00.0,0,17,111,12.1,0,121,---,---,---,---,---,---,---,---,---,52.2157326,0.1452843
